review,result,min,max,stars tag
"['Αριστη για την τιμη της στα 966,00  μείον 200,00 επιστροφη . ΕΙΚΟΝΑ ΤΕΛΕΙΑ,ΗΧΟΣ ΤΕΛΕΙΟΣ, ΜΕΝΟΥ - ΣΥΝΔΕΣΙΜΟΤΗΤΑ ΤΕΛΕΙΑ . Αξιζει σιγουρα τα λεφτα της.Πας σε αλλο επιπεδο...........']",0,-2,2,1
['Είναι η πιο απίστευτη αγορά που έχω κάνει . Αγοράστηκε με 30% έκπτωση σε πόντους τράπεζας και με prepaid card 300€ από την lg αγορά 1450 και με τις προσφορές έμμεσα η αγορά έγινε με 715€ . Η τηλεόραση είχε μπει στο μάτι μου πριν ένα εξάμηνο με τα εξαιρετικά χρώματα και την ποιότητα της. Περίμενα για αγορά την black Friday . Ίσως να χρειαζόταν μια καλύτερη βάση αλλά για όσους επιλέγουν στο τοίχο δεν θα έχουν πρόβλημα . \nΜιλάμε για την 65 ιντσών που δεν κουράζει ακόμα και σε δωμάτιο 25 τετραγωνικών'],1,-2,3,1
"['Αγορά τέλος Φεβρουαρίου από γνωστή αλυσίδα στα 999€ και ερχόμενος από την εξαιρετική lg 49sj810v nano του 2017 , η διαφορά είναι εμφανής χωρίς να χρειάζεται κάποιος να είναι ειδικός.\n\nΠριν την κλείσω , έκανα μερικά τέστ με μια Samsung Q80 που ήταν δίπλα της,  στα μαύρα με βιντεάκια του youtube και δεν χρειάστηκε πολύ σκέψη.\n\nΠερημενα μηπως η cx πεσει περιπου στα 1100 - 1150€ να πηγαινα σε αυτην , αλλα προς το παρον δυσκολα και δεν ξέρω κατά πόσο αξίζει μεγαλύτερη χρηματική διαφορά για τις διάφορες που έχουν.\n\nΈκανα 120€ premium επεκταση εγγυησης (από το κατάστημα που την αγόρασα) + 40€ περαστικα + 35€ βαση τοιχου η οποία είναι αυτή:\nhttps://www.skroutz.gr/s/26086677/ATC-ATC-3780-%CE%95%CF%80%CE%B9%CF%84%CE%BF%CE%AF%CF%87%CE%B9%CE%B1-%CE%AD%CF%89%CF%82-80-%CE%BA%CE%B1%CE%B9-45kg.html\n\nΠραγματικό κόσμημα για το σαλόνι, ειδικά αν αντέξετε και πάρετε την 65ρα, που δυστηχως έχει δυσανάλογη χρηματική διαφορά.\n\nΜε αρκετές ταινίες 4k ή ακόμη και hd και μερικά βιντεάκια στο youtube έχω μείνει με το στόμα ανοιχτό.\n\nΑκόμη και στα συμβατικά κανάλια βοηθάει πολύ το λογισμικό στην βελτιστοποίηση της εικόνας.\n\nΗ προστασία OLED burn in  φαίνεται να κάνει καλή δουλειά. Βάζει σε αναμονή την την tv όταν μείνει κάποια δευτερόλεπτα αδρανής και ουσιαστικά σβήνει το περίγραμμα σε εφαρμογές που υπάρχει κίνηση μονο στο κέντρο της οθόνης .\n\nΑν κρατήσει χρόνια θα είναι μια πολύ καλή αγορά.\n\nΊσως η ποίο vfm oled αυτή τη στιγμή με αυτά τα χαρακτηριστικά.']",0,-3,3,1
"['Για τα χρήματα της απίστευτη. Καθηλοτικός ήχος πραγματικά. Το μενού πολύ γρήγορο με τις βασικές επιλογές από εφαρμογές. Η τηλεόραση υποστηρίζει Google Assistant αλλά ΟΧΙ στην Ελλάδα (άρα εδώ είναι Δώρο άδωρον).Τα μαύρα καθώς και η αντίθεση είναι αλλού...Αν δείτε και κάτι με HLG και dolby atmos θα το πάθετε ένα σοκ. Επίσης η κατασκευή είναι πάρα πολύ ποιοτική ,για entry level OLED, με μεταλλική πλάτη στο πάνω κομμάτι (στην οθόνη) και πολύ καλής ποιότητας πλαστικό στο κάτω. Μιλάμε για πολύ λεπτή στο κομμάτι της οθόνης (μόλις 4mm). Η καλύτερη επιλογή κατ εμέ σε αυτά τα χρήματα (την πήρα 949€ από μεγάλο κατάστημα).']",0,-3,3,1
"['Εξαιρετική τηλεόραση απο την LG. Αγοράστηκε από γνωστή αλυσίδα και μετά απο 15 μέρες καθημερινής χρήσης τα σχόλια μου είναι μόνο διθυραμβικά. Σε gaming σε Playstation 4 και Nintendo Switch είναι καταπληκτική. Τα μαύρα εκπληκτικά, σε επίπεδο που με έκαναν να ξαναφορτώσω το Bloodborne και απορώ πως κατάφερα να το τερματίσω τη πρώτη φορά! Ήχος τρομερός, μενού πανεύκολο και γρήγορο, απορώ με το πόσο πιο γρήγορο θα μπορεί να είναι στον ""καλύτερο"" επεξεργαστή των πιο ακριβών μοντελών. Apple Tv είναι εδώ και λειτουργεί άψογα. Ο ήχος πολύ καλός και με πολλές ρυθμίσεις ενώ σημαντικό είναι ότι στη συνδεσιμότητα bluetooth για ήχο, συνδέονται πανεύκολα ασύρματα ακουστικά, χωρίς dongle, καλώδια κτλ. Στα 1000 ευρώ αμφιβάλλω εάν υπάρχει καλύτερη επιλογή, ενώ για μία διαφορά 200-300 από τις χαμηλότερης αξίας προτάσεις, αγοράζεις μία τηλεόραση εξαιρετική, OLED 100+ Hz, με apple connectivity, πέρα απο android. Επίσης στο κατάστημα της LG υπάρχουν αξιόλογες εφαρμογές για IPTV.']",0,-3,3,1
"['Μέσα σε ένα μήνα κάναμε 3 αλλαγές. Αρχικά πήραμε την Samsung QLed QE50Q60T η οποία είχε εξαιρετική εικόνα αλλά ασυμβατότητες με Mac. Πήραμε την LG Nanocell  50NANO796 ως αντίστοιχη της Samsung σε αυτή την κατηγορία (καθως οι OLED ειχαν διπλάσια τιμή) αλλά η έλλειψη IPS panel στην 50αρα (η μεγαλύτερη το διαθέτει) έκανε την πλαϊνή θέαση τουλάχιστον τραγική. Επίσης γενικά τα χρώματα ήταν μεν ικανοποιητικά αλλά μέχρι εκεί. Το μαύρο πολύ εκνευριστικό, βασικά ανύπαρκτο. Εν τελει στο μήνα αποφασίσαμε να πάμε σε OLED λόγω και προσφοράς που έτρεχε εκείνη την στιγμή. Συμπέρασμα ένα: αξίζει τα λεφτά της! Φοβερή εικόνα, πολύ λεπτή και ωραία κατασκευή. Για όσους έχουν Mac 100% συμβατή (είχα μιλήσει με την Apple και μου είπαν πως οι δυο εταιρίες έχουν συνεργαστεί ώστε τα προϊόντα να είναι απολύτως συμβατά). Η διαφορά είναι τεράστια σε σύγκριση με τις οικονομικότερες σειρές. Δεδομενου ότι μια τηλεόραση δεν την αλλάζεις κάθε χρόνο, αξίζει να δώσεις κάτι παραπάνω και να πάρεις κάτι καλύτερο. Το ένα αστεράκι το χάνει γιατί δεν έχει εγγραφή κάτι που έχουν όλα τα μοντέλα πριν το ‘20.']",1,-2,3,1
"['Έχουμε και λέμε. Αγοράσθηκε με 20% επιστροφή και δωροεπιταγή 100 ευρώ από την LG, έμμεσο κόστος 1330 ευρώ. Στα χρήματα αυτά, η καλύτερη επιλογή με διαφορά. Αντικατέστησε μία Samsung QE65Q85R.\n\nΕν τάχει. Οι OLED είναι η ιδανική επιλογή για όποιον θέλει να ευχαριστηθεί τηλεόραση, ταινίες, gaming, για τα πάντα και κυριολεκτικά μονόδρομος για όποιον θέλει την κορυφαία ποιότητα εικόνας χωρίς συμβιβασμούς. Το που θα φτάσει εξαρτάται από το πορτοφόλι και το χώρο του.\n\nΗ LG BX είναι μία υπέροχη τηλεόραση, high end οικονομική επιλογή όταν βρίσκεται σε προσφορά, στα χρήματα που πωλείται συνήθως δεν έχει ανταγωνισμό απλά. Απίστευτα χρώματα, μαύρο, απεριόριστη αντιθεση, ο απόλυτος έλεγχος pixel με πολύ καλή φωτεινότητα, διαθέτει όλα τα καλούδια όσον αφορά την εικόνα και τον ήχο και ένα εύχρηστο, αναλυτικό μενού στη μορφή του WEB OS, το δε magic remote κάνει θαύματα.\nΕίτε σε φωτεινό είτε σε σκοτεινό δωμάτιο ( εκεί δίνει ρέστα ) δε θα αντιμετωπίσετε θέμα, εκτός αν έχετε παράθυρο ακριβώς απέναντί από την τηλεόραση το οποίο θα σας ενοχλήσει. Θέμα συνήθειας είναι, στην αρχή με ξένισε λίγο σε σχέση με τη Samsung που διέθετε από τα κορυφαία φίλτρα antiglare στην αγορά αλλά τώρα όλα οκ.\n\nΌσον αφορά το burn in, αυτό στις τελευταίας γενιάς OLED αντιμετωπίζεται με διάφορους τρόπους και εμφανίζεται από καθόλου έως πάρα πολύ σπάνια. Όποιος φοβάται για τέτοιο ενδεχόμενο έχει τη δυνατότητα να αγοράσει από την LG την επέκταση εγγύησης με 25 ευρώ το τρίμηνο που καλύπτει τα πάντα, ακόμη και θραύση της οθόνης.\n\nΤι να πούμε για τη συγκεκριμένη τηλεόραση και ειδικότερα σε σύγκριση με τη δεύτερη κορυφαία τηλεόραση της Samsung για το 2019 η οποία σημειωτέον είναι καλύτερη σε απόδοση και ποιότητα κατασκευής από τις Q80T και Q90T;\n\n1) Ποιότητα εικόνας ασύλληπτη παρά το γεγονός της μειωμένης φωτεινότητας σε σχέση με τη CX, κάτι το οποίο σε εμένα δεν παίζει μεγάλο ρόλο.\n\n2) Τα αυτοφωτιζόμενα OLED κάνουν τη διαφορά. Ότι και να δώσουν οι LCD LED, όσο καλές και να είναι δε γίνεται να έχουν τον έλεγχο των pixel στο βαθμό που το κάνουν αυτό οι OLED και ιδίως οι καλές OLED όπως το συγκεκριμένο μοντέλο και ας είναι η ""φθηνή"" έκδοση της LG σε OLED για το 2020.\n\nΣε σύγκριση με τη Samsung βλέπεις πράγματα που η Samsung (Sony, TCL, Hisense, όποια LED θέλετε) απλά δε μπορεί να δείξει. Αν ψάξετε το Starfield Demo θα καταλάβετε για τις διαφορές.\n\n3) Dolby Vision & Dolby Atmos: Μεγάλη διαφορά σε σχέση με τις Samsung οι οποίες έχουν ένα συμβατό με Dolby Atmos mode και καθόλου υποστήριξη Dolby Vision. Από την άλλη η LG δεν υποστηρίζει HDR10+ αλλά αυτό αφορά κυρίως περιεχόμενο στο Amazon prime, καθώς το Netflix προσανατολίζεται σε Dolby Vision.\n\nΟ ήχος για τηλεόραση είναι καλός επειδή όμως δεν είναι ο ιδανικός συνδέθηκε σε μία Samsung Q900T με την οποία δεν έχει ακριβώς τη συνεργασία που είχε η Samsung ( χειρισμός, αλλαγή mode λειτουργίας και πληροφορίες μέσα στο μενού ήχου του Tizen ) και κάποιες φορές κάνει κάποιες πολύ μικρές διαφορές μισού δευτερολέπτου ( ευτυχώς ελάχιστες φορές και μόνο όταν ανάβω την τηλεόραση ). Όποιος όμως λόγω κόστους ή επιλογής μείνει με τον ήχο της τηλεόρασης θα μείνει ευχαριστημένος.\n\n4) Gaming: Με PS5 κάνει παπάδες, λειτουργεί και συνεργάζεται άψογα, αποδίδει τέλεια στα πάντα, φαντάζομαι το ίδιο συμβαίνει και με Xbox Series X. Gaming mode, χαμηλό input lag, VRR, Freesync, Gsync, 2 HDMI 2.1 ports με δυνατότητα 4K/120FPS. Γενικά η τηλεόραση έχει ότι χρειάζεται ένας gamer, είτε τη χρησιμοποιήσει με κονσόλα είτε με PC. Μέσω upscaling τα πάντα γίνονται 4k περιεχόμενο.\n\n5) Panel: Πολύ καλό panel από την LG, αν και μειωμένης φωτεινότητας σε σχέση με τη CX ή την Q85R η διαφορά δεν είναι αισθητή στα highlights και πολλές φορές ίσως χρειαστεί να την κατεβάσεις λίγο, ειδικά στο gaming. Καταπληκτική για την τιμή απόδοση χρωμάτων, με σωστό calibration πλησιάζει την απόδοση των κορυφαίων OLED με πολύ μικρότερο κόστος και περισσότερες δυνατότητες.\n\n6) Μενού: Εντάξει το Tizen της Samsung είναι γρηγορότερο σε όλα, με λιγότερες επιλογές και δυνατότητες παραμετροποίησης. Το WebOS είναι μία χαρά λειτουργικό, αλλά αρκετές φορές όταν το ανοίγεις λαγκάρει σα να φορτώνει! Από εκείνη τη στιγμή και μετά βέβαια λειτουργεί κανονικότατα και χωρίς θέματα, αλλά για το κόστος της συσκευής, δεν αφήνει και την καλύτερη εντύπωση.\nΣε γενικές γραμμές μπορείς κάποιος να παραμετροποιήσει ΤΑ ΠΑΝΤΑ, αρκεί να έχει όρεξη να το ψάξει.\n\n7) Magic Remote: Μου αρέσει πολύ η επιλογή του για χρήση ως κέρσορα στην οθόνη, πραγματικά λύνει τα χέρια και γλιτώνει χρόνο στο χρήστη καθώς αποκτά άμεση πρόσβαση σε επιλογές και πλήκτρα, ειδικά όταν πρόκειται να καταχωρήσει κείμενο (ρυθμίσεις, κωδικούς κτλ).\n\n8) Ποιότητα κατασκευής και εμφάνιση: Ποιοτικά πλαστικά, υπερβολικά λεπτή οθόνη, κυριολεκτικά φοβάσαι μη τη σπάσεις, πολύ χαμηλό ύψος βάσης όμως που δημιουργεί πρόβλημα σε περίπτωση χρήσης ηχόμπαρας καθώς εμποδίζει το κάτω μέρος της οθόνης. Οπότε αν υπολογίζετε στη χρήση ηχόμπαρας έχετέ το υπ\' όψιν.\n\nΗ CX έχει καλύτερη βάση, η Q85R καλύτερη ποιότητα κατασκευής και καλύτερο, περισσότερο premium μεταλλικό χειριστήριο.\n\n9) Όσον αφορά το upscaling, ο A7 κάνει πολύ καλή δουλειά σε κάθε περιεχόμενο τηρουμένων των αναλογιών.']",-1,-4,3,1
['Η τηλεόραση αγοράστηκε αρχες Δεκέμβριου (2020).\nκάτοχος μιας πολύ παλιάς lg οχι σμαρτ αποφάσισα να την αλλάξω σε 4k smart \nη ποιότητα των υλικών της ειναι αριστη και παρα παρα πολυ λεπτή. Εξαιρετικές γωνίες θέασης και τρομερα ζωηρα χρωματα . ο ηχος ειναι  εντυπωσιακος με μεγαλο πλεονεκτημα τα μπασα (ειδικα οταν βλεπω ταινιες πολεμου ) \nευτυχως εχουμε και το νετφλιξ με τις απίστευτες 4k ταινιες\n\nτο κακο στην υποθεση ειναι οτι τα ελληνικα καναλια δεν υποστηριζουν 4k κανοντας το σχεδον αχρηστο\nεάν δεν μπορείς να υποστηρίξεις ένα 4k βίντεο ή ταινία μην προχωρήσεις στην αγορά τέτοιας τηλεόρασης'],0,-3,3,1
"['1.Ασύλληπτη εμπειρία HDR\n2.Άριστη εικόνα\n3.Μέτριος ήχος\n\nΣυμπέρασμα: \nΣτο 90% της χρήσης (tv, youtube, netflix) θα αντιληφθείς μικρή ποιοτική υπεροχή συγκριτικά με άλλες φτηνότερες συσκευές (συγκρίνω με 55"" F&U 2019 των €259)']",1,-1,2,1
"['Δυστυχως μετα απο μια βδομαδα εμφανισε ασπρη γραμμη απο πανω μεχρι τη μεση της τηλεορασης. Εχω 5 χρονια εγγυηση περιμενω αυριο να με καλεσουν. \n12/2/2021  δυστυχως το service της LG απαραδεχτο , ηρθαν την πηραν και τηλεοραση δεν εχω, ενημερωση δεν εχω και οταν παιρνω τηλεφωνο τα ιδια και τα ιδια λιγο υπομονη θα σας καλεσουν, για να ξερετε οποιος εχει και επιπλεον εγγυηση να μην μπλεξει καθολου με LG . Εκανα το λαθος και πηρα και τους 2. Η διαφορα ειναι οτι το καταστημα μου  ζητησε απλα να στειλω φωτογραφιες με το προβλημα και την επομενη μερα μου ειπαν θα γινει αντικατασταση.  Ελα ομως που την επομενη επειδη ειχα παρει και  την LG ηρθαν να την παρουν και απο κει ξεκινησε ο γολγοθας. Το κατάστημα  με πηρε δευτερα οτι θα μου φερουν καινουρια και θα παρουν την χαλασμενη ,με λιγα λογια δε  θα με  εμενα καθολου χωρις τηλεοραση και αμεσα . Σε αντιθεση με την LG που εστειλε συνεργαζομενη εταιρεια γιατι δεν εχει δικο της service. και την πηραν σε 2 μερες την τσεκαρανε και μου ειπαν οτι θα μου την αλλαξει η LG η οποια μου ειπε απ την ημερα που εδωσε το οκ το service θελουν 5  εργασιμες μερες για να με καλεσουν να κανονισουμε να μου την φερουν σημερα μετα απο 5 μερες που πηρα τηλεφωνο ξαφνικα εγιναν 10 η μερες. Δυστυχως οποιος δεν εχει total support  και βασιζεται μονο στην εγγυηση  της LG καλυτερα να παρει αλλη μαρκα ,οσο καλο και να ειναι ενα προιον αν δεν εχει υποστηριξη απ την αντιπροσωπεια μακρια . Δεν ξερω πως ειναι οι αλλες αντιπροσωπειες αλλα απο την LG απογοητευτικα , γιατι δεν ειναι μια σκουπα ενα μιξερ που θα πεις οκ θα περιμενω και 2 βδομαδες, μιλαμε για μια ολοκαινουρια τηλεοραση 1800 ευρω που την πηρα για την καραντινα και τηλεοραση δεν εχω.']",0,-3,3,0
"['Για να μην αυξομειωνεται η φωτεινοτητα εκτος απ την απενεργοποιηση εξοικονομησης ενεργειας πηγαινε ""Προφυλαξη οθονης oled-ρυθμιση φωτεινοτητας  λογοτυπου"" και απενεργοποιησε το κι αυτο.']",-1,-2,1,1
"['Αλλαξα μια εξαιρετικη Panasonic Plasma (γνωστες για τα ομορφα χρωματα) 10ετιας με την 55"" ΒΧ6 Oled, αφού εψαξα αρκετα τις επιλογες μου (βασει του budget μου φυσικα). Το πραγματικο μαυρο που προσφερει ειναι οντως μια νεα εμπειρια θεασης. Η χρηση που κανω ειναι ελαχιστη σε καναλια, βλεπω πολλες ταινιες και αρκετο PlayStation. Μην περιμενετε να δειτε καλη εικονα απο ελληνικα καναλια με εξαιρεση 1-2 που βλεπονται. Καμια φορα ειναι καλυτερα να Streamαρετε απο PC παρα απο κεραια. \nΗ εικονα απο Netflix ή ακόμα και Υoutube ειναι πραγματικα υπεροχη. Το να βλεπεις ταξιδιωτικα ντοκιμαντερ σε 4K/60fps ειναι υπεροχο, νοιωθεις οτι εισαι εκει με την εξαιρετικη λεπτομερεια, αντιθεση και φυσικη κινηση. Η θεαση ταινιων με ενα PC λυνει τα χερια, ζωντανευει ακομα και παλιες ταινιες,  αν θελετε ομως 4k 10bit ταινιες χρειαζεται καλη καρτα γραφικων (και αντιστοιχη εξοδο hdmi / καλωδιο φυσικα) . Απο τις USB παιζει απροβληματιστα ακομα και εξωτερικους σκληρους usb 2.0 με μεγαλο μειον οπως λενε φιλοι εδω η απουσια DTS. Πιθανον cost saving αλλα χανει πολλους ποντους η TV απο αυτο,εκτος αν εχεις ισχυρο HTPC σε dts amp οποτε δεν σε ενδιαφερει. Αυτο ειναι το μονο αρνητικο που εχω να αναφερω.\nΤο μενου της και το φωνητικο remote αρκετα ευχρηστο, πολλες ρυθμισεις εικονας χωρις να σε μπερδευουν ιδιαιτερα ομως, ειδικα με τα Presets, αν και οπως διαβαζω (και δεν εχω κανει ακομα) ενα calibration βελτιωνει ακομα περισσοτερο. \nΑπο θεμα φωτεινοτητας που θεωρειται μειον στις Oled (κυριως στις φτηνοτερες σειρες, οχι στις C οπως λενε τα tests) εγω δεν εχω κανενα παραπονο. Το σαλονι μου ειναι πανω στον δρομο και ακομα και με ανοιχτα παραθυρα και πολυ φως η εικονα ειναι μια χαρα. Ισως σε αλλα περιβαλλοντα να υπαρχει θεμα. \nΤελος ο ηχος της, χωρις να με απασχολει πολυ γιατι χρησιμοποιω περισσοτερο τον ενισχυτη, ειναι πολυ καλυτερος απ\'οτι περιμενα και σε ενταση και σε ποιοτητα, και ηταν το πρωτο που μου εκανε τοσο μεγαλη εντυπωση οταν την πρωτοδουλεψα.\nΔεν νομιζω οτι υπαρχει περιπτωση να την παρεις και να μην την λατρεψεις. Νομιζω πως ειναι ο,τι καλυτερο στην κατηγορια τιμης και οπως με τα περισσοτερα LG προιοντα, εξαιρετικο value for money.']",1,-2,3,1
['Αγοράστηκε πριν μία εβδομάδα. . Έχω ξενερώσει απίστευτα δεν παίζει dts ήχο.δεν έχει εγγραφή προγραμμάτων δεν έχει timeshift. Είχα δύο τηλεοράσεις προϊστορικές οπου αυτά ήταν δεδομένα. Δυστυχώς η αγορά έγινε με βάση τις πληροφορίες που παρείχε ο skroutz. ( ξέρω φυσικά ότι είχα υποχρέωση να τσεκάρω τις προδιαγραφές πρωτού την αγοράσω)  όπως και να έχει αν βασίζεστε στην αγορά σας σε λεπτομέρειες όπως ο ήχος  DTS και η εγγραφή PVR τότε να μην προβείτε σε αγορά.'],1,-1,2,0
"['Την αγόρασα κ εγώ στα 1089 ευρώ.. Να πω ότι υπήρχαν φίλοι μου που μου έλεγαν να πάρω Sony  γιατί υποστήριζαν πως είναι τέλειες.. Ε, είναι σαν να συγκρίνεις yamaha με Honda.. Είναι δυνατόν? Είναι εταιρείες εξαιρετικές κ οι δύο.. Θέμα γούστου καθαρά η τελική επιλογή.. Ήμουν ανάμεσα σε σε αυτή κ στην Sony KD-55A8. Επέλεξα LG λόγω του ότι ήταν πιο οικονομική αλλά κ γιατί από τη μάρκα αυτή έχω μείνει πολύ ευχαριστημενος γενικά.. Η αλήθεια είναι πως ήμουν επιφυλακτικός για τις oled λόγω πιθανότητας burn in.. Όλοι όσοι έχετε τέτοιο δισταγμό, δεν θα βρείτε λύση διαβάζοντας σχόλια.. Εγω εφόσον επέλεξα να πάρω oled το καλύτερο που έχω να κάνω ειναι η επέκταση της εγγύησης με 160 ευρώ μέσω του site της LG.. Εφόσον λοιπόν έχω την εγγύηση, για μια 5ετια θα είμαι ήσυχος.. Μετά από 5 χρόνια......πολύς χρόνος.. Τώρα ως προς τα χαρακτηριστικά:\nΗ εικόνα είναι εξαιρετική.. Τρομερή ανάλυση συγκριτικά με τη directLed της LG που είχα πριν..\nΌντως η τηλεόραση έχει πολλές εφαρμογές, αλλά οι περισσότερες είναι επί πληρωμή, τύπου νετφλιξ.. Είναι πολύ βοηθητικό το ενσωματωμένο μικρόφωνο που βρίσκεται στο χειριστήριο για φωνητικές εντολές.. Μπορείς να μεταβεις έτσι όπου χρειάζεσαι κ γρήγορα ενώ το ποντίκι είναι εξαιρετικά βελτιωμένο συγκριτικά με τα προηγούμενα της LG που πήγαιναν σαν τρελά κ δεν μπορούσες να εστιάσεις.. Ο ήχος ειναι όντως τρομερός.. Εγώ προσωπικά που μένω κ σε πολυκατοικία δεν πιστεύω να τον πάω ποτέ πάνω από 50% εκτός αν κάνω κάποιο πάρτι.. Ως προς την ποιότητα κατασκευής που λένε, δεν ξέρω αν έχει σχέση.. Τηλεόραση είναι, ακίνητη.. Δεν είναι κινητό να χρειάζεται κ κάποια τρομερή κατασκευή μη σου πέσει η μη το γρατζουνισης .. Και είναι κ στολίδι με το design της.. Στα συν και το hdmi 2.1 το οποίο υποστηρίζει 4k στα 120 fps (120hz) και 8k στα 120fps, κάτι που θα έρθει τα επόμενα χρόνια.. Το hdmi 2.0 υποστηρίζει 4k 60 fps και φυσικά όχι 8k.. Πήρα κ εγώ κ ο αδερφός μου την ίδια.. Δηλαδή πήραμε 2.. Θεωρώ ότι παίζει ρόλο κ το σκαρί κάθε τηλεόρασης.. Πολύ πιθανο να μην έχουν την ίδια έκβαση.. Θα επανέλθω μετά από καιρό για περαιτέρω αξιολόγηση.. Αλλά όπως είπα, όσο υπάρχει εγγύηση σε μια τέτοια εταιρεία, προσωπικά δεν έχω να φοβάμαι κάτι.. Βλέπω τεράστια διαφορά στην ανάλυση χωρίς να μαι ειδικός κ αυτό φτάνει.. Πόσο μάλλον τώρα που είμαστε τόσες ώρες μέσα.. Άλλοι δίνουν τα μισά για ένα κινητό π έχει πιο σύντομη ημερομηνία λήξης.. Όσο αφορά το dts δεν ξέρω τι γίνεται.. Ρώτησα να μάθω και απ ότι κατάλαβα είναι πολύ συγκεκριμένα τα αρχεία ταινιών που δεν θα υποστηρίζει ήχο.. Κ αυτά μπορείς να τα μετατρέψεις έτσι ώστε να τα παίζει..\nΌ,τι κ να αποφασίσει κάποιος να πάρει, να κοιτάξει να το χαρεί, είτε full array, είτε edge, είτε oled.. Όπως κ να έχει, το budget καθορίζει πρώτα τις απαιτήσεις του καθενός.. Καλές ταινίες να δούμε παιδιά..\n\nΕνημέρωση 2-1-2020\n\nΗ γωνία θέασης είναι πάρα πολύ καλή.. Ένα πράγμα που λείπει έιναι το screen mirroring.. Δεν έχει δλδ επιλογή να γίνει ασύρματα κατοπτρισμος οθόνης από κινητό ή από ταμπλετ για ανταλλαγή δεδομένων.. Βέβαια μπορεί να γίνει μέσω USB για κινητά κ μέσω hdmi για λαπτοπ.. Απλά για να κάνεις ασύρματη σύνδεση από Android η Windows συσκευή χρειάζεται μια συσκευή 40 ευρώ που λέγεται miracast.. Αλλιώς, κανείς ενσύρματα μέσω των θυρών κ είσαι οκ.. Τα ios μπορούν να συνδεθούν ασύρματα μέσω του air play και home kit.. Επίσης, κάτι που έμαθα από την LG που επικοινώνησα μέσω emai.. Την επέκταση της 5ετους εγγύησης έχεις περιθώριο να την κάνεις μέχρι να λήξει η εγγύηση η 2ετης.. Δηλαδή μπορεί κάποιος να την κάνει στον 1μιση χρόνο από τη μέρα που την αγόρασε.. Δεν χρειάζεται να την κάνετε αμέσως με τον που την πάρετε.. Απλά κρατήστε την απόδειξη του καταστήματος κ θα χρειαστεί κ ο κωδικός μοντέλου της τηλεόρασης.. Και κάτι τελευταίο, αφού ψάξετε τις τιμές, το public δίνει με πολύ μικρό ποσό 60€ επέκταση 5ετους εγγύησης.. Εγώ τελικά την αγόρασα από αλλού γιατί πέρασε η βδομάδα των προσφορών κ η τιμή στο public αυξήθηκε.. Παρόλα αυτά, αν έχετε αποφασίσει να την πάρετε κ ψάχνετε μαγαζί, λάβετε το υπόψη σας.. 100€ είναι αυτά.. Τα ξαναλέμε..']",0,-3,3,1
"['Παραειναι σκοτεινή σε συγκριση με την QLED. Yστερει και σε χρωμα. Το μαυρο της ειναι οντως φοβερο. Τα ηχεια πολυ πιο ανωτερα απο Q.Εχει ρισκο BURN IN αλλα σε μικροτερο βαθμο απο τα παλιοτερα μοντελα της LG. Ο επεξεργαστης φαινεται αρκετα γρηγορος παρολο που ειναι Α7 σε συγκριση με τον Α9 που εχει η \'ναυαρχιδα΄\' της LG CX η οποια ομως στοιχιζει γυρω στα 400ε  πιο πανω χωρις να εχει μεγαλη διαφορα στην εικονα .Σαν μονιτορ ειναι πολυ καλη  στα games επισης αλλα δεν εχει αυτην την φωτεινοτητα που κατα εμε θα επρεπε να εχουν ολες οι TV ειδικα αυτες που στοιχιζουν 1000 κ πανω.Η πιο φθηνη ΟLED αλλα και η πιο σκοτεινη.Επρεπε να παρω την Sony xh9096 4k που αν και δεν ειναι OLED ειναι πολυ πιο ανωτερη απο την BX και πιο φθηνη αλλα την πατησα λογο marketing ""απολυτου μαυρου"".Οπως και να χει δεν λεω οτι δεν ειναι καλη απλα δεν ειναι αυτο που περιμενα.Οσοι τωρα περνουν τετοια κατηγορια χωρις να προερχονται απο QLED σιγουρα θα την απολαυσουν.']",-1,-4,3,1
